App,Role,DubboService
channel-service-platform,consumers,com.sinosafe.outside.ins.midbusi.provider.service.intf.VehicleProvideToMidBuisPlatService,-
channel-service-platform,consumers,dub.provider.outsys.facade.InfOutSystemService,-
channel-service-platform,consumers,webservice.provider.paymentquery.facade.FINReceiveCarPlatformInfoService,-
channel-service-platform,consumers,dub.provider.active.facade.InfCustomerActiveService,-
channel-service-platform,consumers,com.core.tcs.vc.webservice.provider.insuCardInfoInquiry.component.InsuCardInfoInquiryService,-
eiescore_newcore,consumers,com.core.tcs.vc.ifc.InvoiceIFCCommonService,-
eiescore_newcore,consumers,dub.provider.outsys.facade.InfOutSystemService,-
HAXB-Rest-Common-Service,consumers,webservice.provider.claim.facade.ClaimWebService,-
HAXB-Rest-Common-Service,consumers,com.alibaba.dubbo.monitor.MonitorService,-
HAXB-Rest-Common-Service,consumers,cn.com.sinosafe.fee.dubbo.service.CostManageProviderService,“—«®“∆
HAXB-Rest-Common-Service,consumers,webservice.provider.paymentquery.facade.FINReceiveBackinfoService,-
HAXB-Rest-Common-Service,consumers,com.core.application.interact.dubbo.provider.xinBao.GcXinBaoService,-
HAXB-Rest-Common-Service,consumers,dub.provider.outsys.facade.InfOutSystemService,-
HAXB-Rest-Common-Service,consumers,webservice.provider.prpall.facade.PrpallWebService,-
HAXB-Rest-Common-Service,consumers,webservice.provider.paymentquery.facade.FINReceiveCarPlatformInfoService,-
HAXB-Rest-Common-Service,consumers,cn.com.sinosafe.lina.applogger.service.CibsForDubboService,-
mdss-main,consumers,webservice.provider.claim.facade.ClaimWebService,-
mdss-main,consumers,cn.com.sinosafe.um.facade.UmFacade,-
mdss-main,consumers,com.sinosafe.outside.ins.phoneSales.provider.service.intf.VehicleProvideToElectricPinService,-
artemis-export,consumers,webservice.provider.claim.facade.ClaimWebService,-
artemis-export,consumers,cn.com.sinosafe.fee.dubbo.service.CostManageProviderService,“—«®“∆
artemis-export,consumers,webservice.provider.paymentquery.facade.FINReceiveBackinfoService,-
artemis-export,consumers,com.core.application.interact.dubbo.provider.xinBao.GcXinBaoService,-
artemis-export,consumers,com.hf.framework.cas.login.LoginService,-
artemis-export,consumers,dub.provider.outsys.facade.InfOutSystemService,-
artemis-export,consumers,webservice.provider.paymentquery.facade.FINReceiveCarPlatformInfoService,-
artemis-export,consumers,cn.com.sinosafe.lina.applogger.service.CibsForDubboService,-
fin-api,consumers,webservice.provider.claim.facade.ClaimWebService,-
fin-api,consumers,cn.com.sinosafe.um.facade.UmFacade,-
fin-api,consumers,com.alibaba.dubbo.monitor.MonitorService,-
fin-api,consumers,webservice.provider.paymentquery.facade.FINReceiveBackinfoService,-
